city,review_count,name,neighbourhood,type,business_id,full_address,state,longitude,stars,latitude,open,categories
Phoenix,6,Losbetos Mexican Food,[],business,syxUZu1GrJv0LYnV38hMug,"3414 N 24th Street Phoenix, AZ 85016",AZ,-112.030538,3.5,33.488164,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,11,Chipotle,[],business,X1jTnU6c9eloN2Bxs78uTg,"1515 N 7th Ave Phoenix, AZ 85003",AZ,-112.08241,3,33.465504,TRUE,"[u'Mexican', u'Restaurants']"
Scottsdale,100,Bourbon Steak,[],business,8m08a9xJKmANwmeuR-0bPA,"7575 E Princess Dr Scottsdale, AZ 85255",AZ,-111.9170571,4,33.6459785,TRUE,"[u'Burgers', u'Steakhouses', u'Restaurants']"
Phoenix,4,Sano Brick Pizza,[],business,gJmBto8IXwSBT4HTcL7cDw,"2170 E Baseline Rd Ste 134 Phoenix, AZ 85042",AZ,-112.0358927,5,33.3778368,TRUE,"[u'Restaurants', u'Pizza', u'Italian']"
Tempe,5,Grilled Expedition On Mill Cafe,[],business,jJ2aoxyQjUKYCwWOKO4uPw,"740 S Mill Ave Tempe, AZ 85281",AZ,-111.940813,3,33.42263,FALSE,"[u'American (New)', u'Restaurants']"
Mesa,3,El Gallo De Lagos Mexican Food,[],business,LZkb5x83wps0FJ838vKc5w,"730 E Brown Rd Mesa, AZ 85203",AZ,-111.815296,4.5,33.435632,TRUE,"[u'Mexican', u'Restaurants']"
Gilbert,36,Golden Corral Steak & Buffet House,[],business,NKMyRG-hK6_HNMlckY7Hxw,"1318 N Cooper Rd Gilbert, AZ 85233",AZ,-111.8077701,3.5,33.37379569,TRUE,"[u'American (Traditional)', u'Buffets', u'Restaurants']"
Tempe,3,Village Inn,[],business,8t8DFm9iJr30I3tNSaWkKQ,"1080 W Elliot Rd Tempe, AZ 85284",AZ,-111.956214,1.5,33.3494226,FALSE,"[u'American (New)', u'Restaurants']"
Phoenix,6,Tacos Sonora Grill,[],business,eZXAQxBXReD78AWWf0_4ZA,"1009 S 7th St Phoenix, AZ 85034",AZ,-112.0648928,4.5,33.4372675,TRUE,"[u'Mexican', u'Restaurants']"
Scottsdale,24,Rome's Pizza,[],business,pOQpwDJMikAgrM8BW3iHnw,"8110 E McDowell Rd Scottsdale, AZ 85257",AZ,-111.9061195,4,33.4658779,TRUE,"[u'Pizza', u'Restaurants']"
Phoenix,6,Kokopelli Mexican Grill,[],business,GGhyhajTNKm5yTxtAoaxIw,"1949 E Camelback Rd Ste 140 Phoenix, AZ 85016",AZ,-112.040116,3.5,33.507557,FALSE,"[u'Mexican', u'Restaurants']"
Glendale,3,Hing Loon Chinese Ex,[],business,4RsM5U2poPyQZsaefj85lA,"4935 W Glendale Avenue Glendale, AZ 85301",AZ,-112.166508,1.5,33.53807,TRUE,"[u'Chinese', u'Restaurants']"
Chandler,4,Pizza Hut,[],business,dnJ-hNii3nL01xRUFydzgw,"4970 S Gilbert Rd Chandler, AZ 85249",AZ,-111.790934,2.5,33.234155,TRUE,"[u'Restaurants', u'Pizza', u'Italian']"
Phoenix,28,Dickey's Barbecue Pit,[],business,A4GZVV0M7qRokP1TC7jn4w,"2470 Happy Valley Rd Phoenix, AZ 85085",AZ,-112.1129733,2.5,33.7150071,FALSE,"[u'Caterers', u'Event Planning & Services', u'Barbeque', u'Restaurants']"
Phoenix,27,Jason's Deli,[],business,znBnrQNq1FdUt5aIGAbyuQ,"10217 N Metro Ctr Phoenix, AZ 85051",AZ,-112.1248113,3.5,33.5773539,TRUE,"[u'Delis', u'Restaurants']"
Phoenix,3,Il Primo Pizza & Wings,[],business,SV4c043_aTMxE29XjMoiqw,"6135 N 35th Ave Phoenix, AZ 85017",AZ,-112.1307323,3,33.5261574,FALSE,"[u'Pizza', u'Restaurants']"
Chandler,4,Hot Dog on a Stick,[],business,FL-bc_ZtCGyg8SJsofOfvA,"3111 W Chandler Blvd Chandler, AZ 85225",AZ,-111.897967,4.5,33.3022462,FALSE,"[u'Hot Dogs', u'Restaurants']"
Phoenix,4,Edelweiss German Deli,[],business,jw-etWMob2A07geTAVkgEw,"13439 N Cave Creek Rd Phoenix, AZ 85022",AZ,-112.0362398,4,33.6085361,FALSE,"[u'Delis', u'Restaurants']"
Scottsdale,4,Souper Salad,[],business,RTOIToX8bSm4wKqNBB6omw,"8940 E Indian Bend Rd Scottsdale, AZ 85250",AZ,-111.8888855,3,33.5403037,FALSE,[u'Restaurants']
Avondale,8,Palermos Pizza,[],business,B_fVPPUxw0TA9TfT5NB5AQ,"1579 N Dysart Road Avondale, AZ 85323",AZ,-112.3376083,3.5,33.4654587,TRUE,"[u'Pizza', u'Restaurants']"
Mesa,30,Dragonfly Vietnamese Kitchen,[],business,juzATNnxyBWEdQoDoKrEuw,"1116 S Dobson Rd Mesa, AZ 85202",AZ,-111.875578,3.5,33.394432,TRUE,"[u'Vietnamese', u'Restaurants']"
Phoenix,45,Chipotle,[],business,Urz4uQvrig_aQ3k1tWcIjQ,"1660 E Camelback Rd Phoenix, AZ 85016",AZ,-112.0462659,3.5,33.5092417,TRUE,"[u'Tex-Mex', u'Restaurants']"
Chandler,23,Paradise Bakery,[],business,ElqD819zpmOryvsLuzv-Mw,"940 N 54th St Ste 100 Chandler, AZ 85226",AZ,-111.97048,3.5,33.319011,TRUE,"[u'Bakeries', u'Food', u'Sandwiches', u'Restaurants']"
Phoenix,17,Malee's Thai Bistro,[],business,wzKMb1WAJbBVO819P4nDUg,"21001 N Tatum Boulevard Suite 1630 Phoenix, AZ 85050",AZ,-111.9746066,3.5,33.678615,FALSE,"[u'Thai', u'Sushi Bars', u'Restaurants']"
Glendale,102,Pho Avina,[],business,tqDwpyCB53TiEIv915Tuww,"4920 W Thunderbird Rd Ste 110 Glendale, AZ 85306",AZ,-112.1648254,4,33.6116901,TRUE,"[u'Vietnamese', u'Restaurants']"
Chandler,28,Golden Donuts & Smoothies,[],business,T82cKFVduIINWbHrz2_YRg,"1960 W Ray Rd Ste 12 Chandler, AZ 85224",AZ,-111.876336,4.5,33.322155,TRUE,"[u'Food', u'Donuts', u'Cafes', u'Juice Bars & Smoothies', u'Restaurants']"
Phoenix,42,Sacred Hogan Navajo Frybread,[],business,P8YUA2bXP-wD3VOzWqKVyw,"842 E Indian School Rd Phoenix, AZ 85014",AZ,-112.0629953,3.5,33.4951559,TRUE,"[u'American (Traditional)', u'Restaurants']"
Peoria,6,El Pollo Loco,[],business,7Y1lfzFkwBRoMZKIMMeZMw,"10000 West Happy Valley Rd Peoria, AZ 85383",AZ,-112.2747334,3.5,33.7119937,TRUE,"[u'Mexican', u'Restaurants']"
Tempe,44,Tessio's Pizza,[],business,8_wUsDlOE8Guecq5RZZjDg,"405 W University Dr Tempe, AZ 85281",AZ,-111.945394,4,33.421558,TRUE,"[u'Pizza', u'Restaurants']"
Phoenix,189,Nobuo At Teeter House,[],business,nMHhuYan8e3cONo3PornJA,"622 E Adams St Phoenix, AZ 85004",AZ,-112.0656645,4.5,33.4495394,TRUE,"[u'Food', u'Tea Rooms', u'Japanese', u'Restaurants']"
Phoenix,64,Original Wineburger,[],business,CNvPqN9pa5aJRn-Npcqgdg,"6027 N 19th Ave Phoenix, AZ 85015",AZ,-112.0995348,3.5,33.5252672,TRUE,"[u'Burgers', u'Restaurants']"
Phoenix,46,D'licious Dishes,[],business,G_2CWsU7GYwhNqptrLXUBg,"5345 N 7th Ave Phoenix, AZ 85013",AZ,-112.0823359,4.5,33.516464,FALSE,"[u'Food', u'Cheese Shops', u'Delis', u'Specialty Food', u'Restaurants']"
Phoenix,13,Barro's Pizza,[],business,rqKvfrvfsM_TQMv4IP1YVw,"18425 N 51 Ave Phoenix, AZ 85308",AZ,-112.16828,4,33.6531,TRUE,"[u'Italian', u'Pizza', u'Restaurants']"
Phoenix,3,D'Lish Cafe,[],business,cuLVubarNFQ7VjpT5k7DEQ,"503 W Thomas Rd Phoenix, AZ 85013",AZ,-112.0805886,5,33.4803159,TRUE,"[u'Sandwiches', u'Vegan', u'Restaurants']"
Mesa,18,Yoko Fast Food,[],business,Js7xxK2D4Dc0W8XkAzc4cg,"1235 S Gilbert Rd Ste 1 Mesa, AZ 85204",AZ,-111.787043,4,33.392567,TRUE,"[u'Japanese', u'Chinese', u'Restaurants']"
Buckeye,6,Wild West Cowboy Steakhouse,[],business,3AXz9QtOETod7rc4AYMz4w,"104 E Monroe Ave Buckeye, AZ 85326",AZ,-112.590673,3,33.3705837,TRUE,"[u'Steakhouses', u'Restaurants']"
Tempe,10,Seoul Garden,[],business,V3P4YnU1x9OttGfY-VfmOA,"1324 S Rural Rd Tempe, AZ 85281",AZ,-111.9262735,2,33.4130961,FALSE,"[u'Korean', u'Restaurants']"
Tempe,3,Salam's Market & Deli,[],business,HFS4LDNFO291vU3DN1ZdOw,"616 S Forest Dr Tempe, AZ 85281",AZ,-111.936853,4.5,33.4235479,TRUE,"[u'Food', u'Delis', u'Restaurants']"
Phoenix,24,12th Fairway Bar & Grill,[],business,SAS7V55TcgZSTJ21ZnXqmQ,"4000 E Sky Harbor Blvd Phoenix, AZ 85034",AZ,-111.9956337,2,33.436027,TRUE,"[u'American (Traditional)', u'Restaurants']"
Phoenix,27,Wong's Restaurant,[],business,sCv1wUWJhFmQEMw3A4lwXQ,"10540 W Indian School Rd Phoenix, AZ 85037",AZ,-112.287703,4,33.494108,TRUE,"[u'Chinese', u'Restaurants']"
Phoenix,63,Juan's Authentic Mexican Food,[],business,DeAnVirgOxQnI36V1W158A,"1516 E Thomas Rd Phoenix, AZ 85014",AZ,-112.0491027,4,33.4803943,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,8,La Canasta,[],business,8nk--14Irg9PtpQLWg4peg,"4307 E University Dr Phoenix, AZ 85040",AZ,-111.9888982,3.5,33.4218663,TRUE,"[u'Mexican', u'Restaurants']"
Tempe,9,Sidewalk Cafe,[],business,WdbFN-4gIIWWIxP0sa_HRw,"1101 W University Dr #101 Tempe, AZ 85281",AZ,-111.95432,4,33.4217299,FALSE,"[u'Sandwiches', u'Restaurants']"
Gilbert,19,Fatburger,[],business,r3FHkf6lbmMUh3oPSrlIvw,"3757 South Gilbert Road #106 Crossroads Towne Center Gilbert, AZ 85296",AZ,-111.772012,2.5,33.31081,TRUE,"[u'Burgers', u'American (Traditional)', u'Fast Food', u'Restaurants']"
Phoenix,47,Gallagher's,[],business,55seKyxRWUmHC1s52xk45g,"3220 E Baseline Rd Phoenix, AZ 85042",AZ,-112.0106146,3,33.3781837,TRUE,"[u'Nightlife', u'Bars', u'American (Traditional)', u'Sports Bars', u'Restaurants']"
Gilbert,12,B&G Café,[],business,#NAME?,"1605 S Gilbert Rd Gilbert, AZ 85295",AZ,-111.7895811,2.5,33.3348676,TRUE,"[u'Food', u'Desserts', u'Barbeque', u'Restaurants']"
Phoenix,12,Asadero Torro,[],business,KVq-1WEJNKK2NqFC7nUoRg,"1715 W McDowell Rd Phoenix, AZ 85007",AZ,-112.096232,4.5,33.4656392,TRUE,"[u'Mexican', u'Restaurants']"
Scottsdale,24,Zulu Caffe,[],business,b1rF_Y3xbdPwP_z9NHFMjQ,"15000 N Airport Dr Ste 100 Scottsdale, AZ 85260",AZ,-111.9166857,4,33.6211306,TRUE,"[u'American (New)', u'Restaurants']"
Phoenix,11,Humberto's Mexican Food,[],business,HLQ2dpyfLcva120pCSLvfA,"3550 W Cactus Rd Phoenix, AZ 85029",AZ,-112.1352051,4,33.5965151,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,12,Lowdown Cafe,[],business,6_QjplxfPda-CxP_hAWj9g,"2407 E Osborn Rd Phoenix, AZ 85016",AZ,-112.0297828,4,33.4874299,FALSE,"[u'Vegetarian', u'Sandwiches', u'Restaurants']"
Gilbert,4,Cooper's BBQ,[],business,72Hr_FKSpbVQl8oPEabaRQ,"1605 S Gilbert Rd Ste 102 Gilbert, AZ 85295",AZ,-111.772012,4,33.31081,TRUE,"[u'Caterers', u'Event Planning & Services', u'Barbeque', u'Restaurants']"
Scottsdale,19,Humble Pie,[],business,WEUgyNNslbwhqYgku8Gt3Q,"6501 E Greenway Pkwy Scottsdale, AZ 85254",AZ,-111.9403265,3.5,33.6254188,TRUE,"[u'Pizza', u'Restaurants']"
Tempe,166,Beaver Choice,[],business,5SS69rC8XWvdlD1OHifEEQ,"1743 E Broadway Tempe, AZ 85282",AZ,-111.9103566,4.5,33.40716242,TRUE,"[u'Polish', u'Scandinavian', u'Restaurants']"
Phoenix,3,Carl's Jr,[],business,5EJrFRz8Ha4D01Cf4LPO3g,"1753 W Bethany Home Rd Phoenix, AZ 85015",AZ,-112.096895,3.5,33.523929,TRUE,"[u'Fast Food', u'Restaurants']"
Phoenix,10,Burger King,[],business,hfe5StFcj1AH4DVe8coBgA,"3800 E Sky Harbor Blvd Ste 4340 Phoenix, AZ 85034",AZ,-111.998367,1.5,33.435146,TRUE,"[u'Burgers', u'Fast Food', u'Restaurants']"
Phoenix,11,Country Boys Restaurant #110,[],business,H03D-h5UwPXOv64W5Iqn_Q,"3508 W Cactus Rd Phoenix, AZ 85029",AZ,-112.1346307,3,33.5963901,TRUE,"[u'Diners', u'Restaurants']"
Carefree,5,Latilla,[],business,jdStuaC_1leN_DNGcQ0yEw,"34631 N Tom Darlington Dr Carefree, AZ 85377",AZ,-111.9280364,5,33.8000606,FALSE,"[u'American (New)', u'Restaurants']"
Mesa,12,SN Pacific Rim Asian Kitchen,[],business,pQPIaCWok_yVzY-0JvfURQ,"1236 E Baseline Rd Mesa, AZ 85204",AZ,-111.805373,4,33.379824,TRUE,"[u'Asian Fusion', u'Restaurants']"
Phoenix,53,The Hero Factory,[],business,LRuIY8JFqadCSYLo242MGg,"114 W Adams St 102 Phoenix, AZ 85003",AZ,-112.075503,4,33.449553,TRUE,"[u'Delis', u'Sandwiches', u'Restaurants']"
Gilbert,29,Zipps Sports Grill,[],business,AMwr-IwwaamJ2l3Z8yce6Q,"211 E Warner Rd Gilbert, AZ 85296",AZ,-111.785202,3.5,33.335064,TRUE,"[u'Bars', u'Restaurants', u'American (Traditional)', u'Sports Bars', u'Nightlife']"
Mesa,3,Manna Cafe,[],business,xCXSaqlKvclhWBczA4fqkA,"721 N Arizona Ave Ste 103 Mesa, AZ 85209",AZ,-111.63461,3.5,33.38081,FALSE,"[u'Korean', u'Restaurants']"
Tolleson,7,Viva Mexican Grill,[],business,4zkNU2m_LKPo2h790zfXAw,"9820 W Lower Buckeye Rd Ste 103 Tolleson, AZ 85353",AZ,-112.269912,3,33.421215,TRUE,"[u'Mexican', u'Restaurants']"
Scottsdale,17,Banana Leaf Asia Bistro,[],business,LGAmOIbwXPgC5z87vI5fcw,"7111 E Thomas Rd Scottsdale, AZ 85251",AZ,-111.92777,2.5,33.479935,FALSE,"[u'Thai', u'Chinese', u'Restaurants']"
Litchfield Park,4,Sabatinos Pizza Pasta Wings,[],business,pBBN3KhKTETvjeWg-MXJGA,"4860 N Litchfield Rd #104 Litchfield Park, AZ 85340",AZ,-112.358641,3.5,33.50689,FALSE,"[u'Chicken Wings', u'Restaurants', u'Pizza', u'Italian']"
Tempe,74,El Pollo Supremo,[],business,m_rEr3Vg1-f9Dg-Nag4FWg,"221 W University Dr Tempe, AZ 85281",AZ,-111.9429427,4.5,33.4216092,TRUE,"[u'Mexican', u'Restaurants']"
Mesa,4,Pita Palace,[],business,XdMG1S6rviOa_bPm1-SKDg,"1445 W Southern Ave Mesa, AZ 85202",AZ,-111.862714,5,33.392881,FALSE,"[u'Greek', u'Restaurants']"
Scottsdale,101,RA Sushi Bar Restaurant,[],business,nk6_ipMkmUvUtq6Xvncf0A,"7012 E Greenway Pkwy Scottsdale, AZ 85254",AZ,-111.9297079,3.5,33.6230152,TRUE,"[u'Sushi Bars', u'Japanese', u'Restaurants']"
Scottsdale,60,Rusty Spur Saloon,[],business,A8Khz3eeqIFFGaXurg3hxw,"7245 E Main St Scottsdale, AZ 85251",AZ,-111.9248852,4,33.4930044,TRUE,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']"
Chandler,3,Taco Bell,[],business,pOaM7FkXM8lEQmqA32gqUw,"2930 S Alma School Road Chandler, AZ 85248",AZ,-111.859594,4,33.262848,TRUE,"[u'Fast Food', u'Restaurants']"
Scottsdale,65,Saigon Nites Vietnamese Cuisine,[],business,jf4RUa9EQO37hqxRCxbEXQ,"15111 N Hayden Rd Ste 110 Scottsdale, AZ 85260",AZ,-111.90459,3.5,33.622009,TRUE,"[u'Vietnamese', u'Restaurants']"
Phoenix,53,Mi Amigo's Mexican Grill,[],business,#NAME?,"455 N 3rd St Phoenix, AZ 85004",AZ,-112.0693177,3,33.4527955,TRUE,"[u'Mexican', u'Restaurants']"
Peoria,4,Nino's Pizzeria 2,[],business,-2xCV0XGD9NxfWaVwA1-DQ,"9008 N 99th Ave Peoria, AZ 85345",AZ,-112.276615,4,33.5662639,TRUE,"[u'Pizza', u'Restaurants']"
Gilbert,7,Boleros At Seville,[],business,GavgziItjOIkqqf7zm5w3g,"Seville Country Club S Clubhouse Dr Gilbert, AZ 85298",AZ,-111.7036797,3.5,33.2233728,TRUE,"[u'American (Traditional)', u'Restaurants']"
Phoenix,7,KFC,[],business,_eCrBSIXbGEW62ynS2_0lA,"1843 W Union Hills Dr Phoenix, AZ 85073",AZ,-112.099227,1.5,33.654355,TRUE,"[u'Fast Food', u'Restaurants']"
Glendale,18,Chipotle Mexican Grill,[],business,JGTPb06Ix_v7uq3HADzq8w,"5880 W Thunderbird Rd Glendale, AZ 85306",AZ,-112.1842033,4,33.6109074,TRUE,"[u'Tex-Mex', u'Restaurants']"
Charleston,5,Midtown Grill,[],business,2KlNLhtUOe3emgdF1t42tw,"559 Upper King St Charleston, SC 29401",SC,-112.0817598,4,33.6355432,TRUE,"[u'Nightlife', u'Bars', u'Southern', u'Sports Bars', u'Restaurants']"
Phoenix,15,Basis New American,[],business,4TqCyWoWmUpghIVAiSo--g,"410 E Thunderbird Rd Phoenix, AZ 85022",AZ,-112.0662499,4.5,33.6077095,FALSE,"[u'American (New)', u'Restaurants']"
Phoenix,73,The Original Burrito Co,[],business,6Tt0mGKbMoAz1GsjkVhbMQ,"4865 E Elliot Rd Phoenix, AZ 85044",AZ,-111.9789093,3.5,33.3488854,TRUE,"[u'Mexican', u'Restaurants']"
Fountain Hills,4,Senor Taco,[],business,5cdOl0IBh58CWW9lDGyJOw,"13525 N Fountain Hills Blvd Ste 101 Fountain Hills, AZ 85268",AZ,-111.730925,4,33.606684,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,4,Quiznos,[],business,X3kkQJGA8sVUTrW4Jhc1zw,"620 E Roosevelt St Phoenix, AZ 85004",AZ,-112.0655978,2.5,33.458928,TRUE,"[u'Fast Food', u'Sandwiches', u'Restaurants']"
Surprise,6,Taco Bell,[],business,4T6o8B6shDYGNAGQuGSTcQ,"13752 W Waddell Rd Surprise, AZ 85379",AZ,-112.356725,3.5,33.609345,TRUE,"[u'Fast Food', u'Restaurants']"
Phoenix,153,Chicago Hamburger Co,[],business,iNvY0zAlaD_ye7Z6rHu-Ug,"3749 E Indian School Rd Phoenix, AZ 85018",AZ,-111.999963,4,33.495084,TRUE,"[u'Burgers', u'Hot Dogs', u'Restaurants']"
Phoenix,5,Panda Express,[],business,nLpV9fo8xml-QHOKyOje2A,"3923 E Thomas Rd Phoenix, AZ 85018",AZ,-111.997771,2,33.479889,TRUE,"[u'Chinese', u'Restaurants']"
Mesa,10,El Taco Tote,[],business,_NnOolczVHfhEHgCOhpxAw,"1050 S Country Club Rd Mesa, AZ 85210",AZ,-111.8406513,4,33.395974,TRUE,"[u'Mexican', u'Restaurants']"
Tempe,6,5 RCha Thai,[],business,cB1Eq1C0gUgeXLyZu9o22w,"815 W University Dr Ste 11 Tempe, AZ 85281",AZ,-111.9502941,4.5,33.4217017,TRUE,"[u'Thai', u'Restaurants']"
Tempe,4,Plaza Bonita,[],business,O-xSC1JlgdiBN3zR4iqNUA,"1717 S Rural Rd Tempe, AZ 85281",AZ,-111.92578,3.5,33.409766,FALSE,"[u'Mexican', u'Restaurants']"
Gilbert,13,Dairy Queen,[],business,y_tiOBglwo64dN_J6h6rtQ,"1696 N Higley Rd Gilbert, AZ 85234",AZ,-111.7226826,3.5,33.381101,TRUE,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Fast Food', u'Restaurants']"
Phoenix,7,Wendy's Old Fashioned Hamburgers,[],business,g4Eit1EeeEGhTVik6AWYsA,"301 E Indian School Rd Phoenix, AZ 85012",AZ,-112.0689504,1,33.4945855,TRUE,"[u'Burgers', u'Restaurants']"
Phoenix,150,Hillside Spot,[],business,nts2OALwvyvfNh9focRZ3w,"4740 E Warner Rd Phoenix, AZ 85044",AZ,-111.982113,3.5,33.331655,TRUE,"[u'Burgers', u'Breakfast & Brunch', u'American (Traditional)', u'Restaurants']"
Tempe,23,The Greek Pita,[],business,GYbCN7JrNHnjhjAIrwrrqw,"Tempe Marketplace 2000 E Rio Salado Pkwy Tempe, AZ 85281",AZ,-111.90036,4,33.429154,TRUE,"[u'Greek', u'Restaurants']"
Phoenix,13,Federicos Mexican Food,[],business,LE-1ZOsjpPh7p95H2l5Fww,"20350 N Cave Creek Rd Ste 140 Phoenix, AZ 85024",AZ,-112.031964,4,33.670616,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,14,Cycle,[],business,kJFS_3WlP6TFdNUYt6V6FA,"1100 N Central Ave Phoenix, AZ 85004",AZ,-112.074078,3,33.4605604,FALSE,"[u'American (New)', u'Restaurants']"
Phoenix,5,Lager Fields' Micropub and Grill,[],business,77tMP3nG9TH0rrhf6G4g6A,"Parkway West 12601 N Paradise Village Phoenix, AZ 85073",AZ,-112.0102387,2,33.6421785,FALSE,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']"
Phoenix,77,How Do You Roll?,[],business,Qd0fyF-wB_1bQwSB34ggkw,"1515 N 7th Ave Ste 100 Phoenix, AZ 85003",AZ,-112.0772,4,33.449188,TRUE,"[u'Sushi Bars', u'Japanese', u'Vegan', u'Restaurants']"
Phoenix,7,Whataburger Restaurants,[],business,vWcUrFcweGXAWsil_pfpjw,"2901 E Bell Road Phoenix, AZ 85032",AZ,-112.0198619,3.5,33.6403137,TRUE,[u'Restaurants']
Mesa,12,In-N-Out Burger,[],business,WjT_DJivd3I98FxDgEZpTQ,"1445 W Southern Ave Mesa, AZ 85202",AZ,-111.86058,4,33.3892,TRUE,"[u'Burgers', u'American (Traditional)', u'Fast Food', u'Restaurants']"
Mesa,6,Village Inn,[],business,NQfyBbGTq5_4f2j-tw_gUQ,"5012 S Power Rd Mesa, AZ 85212",AZ,-111.6221,3.5,33.3411,TRUE,"[u'American (Traditional)', u'Restaurants']"
Phoenix,119,Spinato's Pizza,[],business,YldXB1hRpnE1CWLF3mvgpQ,"1219 E Glendale Ave Ste 14 Phoenix, AZ 85020",AZ,-112.055161,4.5,33.53787131,TRUE,"[u'Italian', u'Pizza', u'Sandwiches', u'Restaurants']"
Phoenix,30,El Norteno,[],business,I20sRbcEK8Ib1YFQFMoERg,"1002 N 7th Ave Phoenix, AZ 85007",AZ,-112.082895,4,33.458839,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,128,Yard House,[],business,8cL7aJVKTYmLguzXEAS3Lw,"21001 N Tatum Blvd Phoenix, AZ 85050",AZ,-111.9746066,3.5,33.678615,TRUE,"[u'Vegetarian', u'American (New)', u'Restaurants']"
Phoenix,251,Sens Asian Tapas & Sake Bar,[],business,d3MxUXS1b6U2P_gGuCO1-A,"705 N 1st St Ste 120 Phoenix, AZ 85004",AZ,-112.072167,4,33.455863,FALSE,"[u'Asian Fusion', u'Restaurants']"
Gilbert,15,Filiberto's,[],business,mms3-uX7mK42Hj8fJqsPfw,"1397 E Williams Field Rd Gilbert, AZ 85295",AZ,-111.7601395,3.5,33.30625008,TRUE,"[u'Mexican', u'Restaurants']"
Chandler,19,Szechuan Cuisine,[],business,wF4FeAIFZUyyhNiaKKNXEQ,"5865 W Ray Rd Chandler, AZ 85226",AZ,-111.943388,4,33.31873069,FALSE,"[u'Chinese', u'Restaurants']"
Phoenix,3,Julioberto's,[],business,lRzoAhDhcyCeOGrWntXqsw,"2401 W Bethany Home Rd Phoenix, AZ 85015",AZ,-112.110791,3.5,33.523726,TRUE,"[u'Mexican', u'Restaurants']"
Chandler,70,La Stalla Cucina Rustica,[],business,hoDG7g0Qxqje0dP_7MqpHQ,"68 W Buffalo St Chandler, AZ 85225",AZ,-111.8423994,4,33.3046998,TRUE,"[u'Restaurants', u'Italian']"
Scottsdale,35,Blu Burger Grille,[],business,YUV08PQk7Vk96r9Q0b3XAw,"32409 N Scottsdale Rd Scottsdale, AZ 85262",AZ,-111.9257692,3.5,33.7789868,TRUE,"[u'Burgers', u'Hot Dogs', u'Restaurants']"
Phoenix,22,Hot Bagels and Deli,[],business,lJe-zPM4U572nVI0eAN4Fw,"34640 N Valley Pkwy Phoenix, AZ 85086",AZ,-112.1293761,4.5,33.7988269,TRUE,"[u'Food', u'Delis', u'Bagels', u'Restaurants']"
Buckeye,3,Tavola Pizza,[],business,oKPRY3pQ-G6gmcbfE0splw,"7707 SW. US Highway 85 Buckeye, AZ 85326",AZ,-112.57161,3.5,33.376011,TRUE,"[u'Pizza', u'Restaurants']"
Mesa,6,La Salsita,[],business,YDOCUDowvLzQtDdg7w3esw,"311 W Main St Mesa, AZ 85201",AZ,-111.8397168,3.5,33.4149425,TRUE,"[u'Fast Food', u'Mexican', u'Restaurants']"
Anthem,65,Roberto's Authentic Mexican Food,[],business,uPDTnuR-sOi47blHH943lg,"39510 N Daisy Mountain Rd Ste 170 Anthem, AZ 85086",AZ,-112.133957,4,33.844328,TRUE,"[u'Mexican', u'Restaurants']"
Scottsdale,3,Fresh Salad Company,[],business,RB4oT9LkJV3kNSzePgwg2Q,"15090 N Northsight Blvd Scottsdale, AZ 85260",AZ,-111.8965508,2,33.6234319,FALSE,"[u'Sandwiches', u'Restaurants']"
Glendale,13,Nostalgi'a Cancione E Vino,[],business,UuBlHg1Mk0jonBSQPHfD0w,"4935 W Glendale Ave Ste 17 Glendale, AZ 85301",AZ,-112.166508,3.5,33.53807,TRUE,"[u'Restaurants', u'Italian']"
Phoenix,7,Wendy's,[],business,En2GuQV7FoOGHhXX5SMEBg,"602 E Greenway Pkwy Phoenix, AZ 85022",AZ,-112.0658945,2.5,33.6378813,TRUE,"[u'Burgers', u'Restaurants']"
Phoenix,5,Oaxaca Restaurant,[],business,ZQdSGPdEGXPbCWrmJSNm-Q,"8925 N 12th St Phoenix, AZ 85020",AZ,-112.0567004,3,33.5666111,TRUE,"[u'Mexican', u'Restaurants']"
Peoria,23,Hope Kee,[],business,EljtR0HL1PSNjm2CebisoA,"7575 W Cactus Rd Peoria, AZ 85381",AZ,-112.222145,3.5,33.594892,TRUE,"[u'Chinese', u'Restaurants']"
Scottsdale,72,Jade Palace,[],business,zxqvU415r_RtZRKDtdbIKQ,"9160 E Shea Blvd Ste 101 Scottsdale, AZ 85260",AZ,-111.883526,3.5,33.58348,TRUE,"[u'Chinese', u'Restaurants']"
Scottsdale,130,Cafe ZuZu,[],business,tdeHd2AVYlEnz9F1UGb84Q,"Hotel Valley Ho 6850 E Main St Scottsdale, AZ 85251",AZ,-111.933566,4,33.492914,TRUE,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Lounges', u'American (New)', u'Restaurants']"
Scottsdale,22,Bada Boom Pasta Room,[],business,3yRq8DjiSt4lSPEonpSaLQ,"4151 N Marshall Way Scottsdale, AZ 85251",AZ,-111.9287734,3,33.4957243,FALSE,"[u'Restaurants', u'Pizza', u'Italian']"
